X (nmi), Y(nmi),MCI_2010 POP,MCI_2010 HU
4.24,5.2,0.28104,0.12044
4.32,5.2,0.28104,0.12044
4.4,5.2,0.28103,0.12044
4.48,5.2,0.28104,0.12044
4.56,5.2,0.28104,0.12044
4.64,5.2,0.28103,0.12044
4.72,5.2,0.27667,0.11844
4.8,5.2,0.14711,0.058893
4.88,5.2,0.14632,0.058528
4.96,5.2,0.1831,0.074651
5.04,5.2,0.22858,0.094586
5.12,5.2,0.22858,0.094586
5.2,5.2,0.22858,0.094586
5.28,5.2,0.22858,0.094586
5.36,5.2,0.22858,0.094586
5.44,5.2,0.22858,0.094586
5.52,5.2,0.22858,0.094586
5.6,5.2,0.22858,0.094586
5.68,5.2,0.22858,0.094586
5.76,5.2,0.22858,0.094586
5.84,5.2,0.21475,0.088711
5.92,5.2,0.20223,0.083395
6,5.2,0.21585,0.089178
-6,5.28,0.31853,0.1202
-5.92,5.28,0.31853,0.1202
-5.84,5.28,0.31853,0.1202
-5.76,5.28,0.31853,0.1202
-5.68,5.28,0.31853,0.1202
-5.6,5.28,0.31853,0.1202
-5.52,5.28,0.31853,0.1202
-5.44,5.28,0.31853,0.1202
-5.36,5.28,0.31853,0.1202
-5.28,5.28,1.8448,0.55662
-5.2,5.28,3.0594,0.9039
-5.12,5.28,2.9387,0.87111
-5.04,5.28,2.6899,0.80347
-4.96,5.28,2.4466,0.73733
-4.88,5.28,1.9682,0.61286
-4.8,5.28,1.0904,0.38932
-4.72,5.28,1.0117,0.36458
-4.64,5.28,0.73292,0.27586
-4.56,5.28,0.33757,0.15937
-4.48,5.28,0.33738,0.15932
-4.4,5.28,0.33738,0.15932
-4.32,5.28,0.33738,0.15932
-4.24,5.28,0.29004,0.13696
-4.16,5.28,0.03601,0.017005
-4.08,5.28,0,0
-4,5.28,0,0
-3.92,5.28,0,0
-3.84,5.28,0,0
-3.76,5.28,0,0
-3.68,5.28,0,0
-3.6,5.28,0,0
-3.52,5.28,0,0
-3.44,5.28,0,0
-3.36,5.28,0,0
-3.28,5.28,0,0
-3.2,5.28,0,0
-3.12,5.28,0,0
-3.04,5.28,0,0
-2.96,5.28,0,0
-2.88,5.28,0,0
-2.8,5.28,0,0
-2.72,5.28,0,0
-2.64,5.28,0,0
-2.56,5.28,0,0
-2.48,5.28,0,0
-2.4,5.28,0,0
-2.32,5.28,0,0
-2.24,5.28,0,0
-2.16,5.28,0,0
-2.08,5.28,0,0
-2,5.28,0.042147,0.019241
-1.92,5.28,0.062099,0.02835
-1.84,5.28,0.062099,0.02835
-1.76,5.28,0.062099,0.02835
-1.68,5.28,0.062099,0.02835
-1.6,5.28,0.062099,0.02835
-1.52,5.28,0.062099,0.02835
-1.44,5.28,0.062099,0.02835
-1.36,5.28,0.062099,0.02835
-1.28,5.28,0.062099,0.02835
-1.2,5.28,0.062099,0.02835
-1.12,5.28,0.062099,0.02835
-1.04,5.28,0.062099,0.02835
-0.96,5.28,0.062099,0.02835
-0.88,5.28,0.062099,0.02835
-0.8,5.28,0.062099,0.02835
-0.72,5.28,0.061763,0.030048
-0.64,5.28,0.059806,0.039871
-0.56,5.28,0.10083,0.051432
-0.48,5.28,0.30096,0.12265
-0.4,5.28,0.41715,0.16686
-0.32,5.28,0.41716,0.16686
-0.24,5.28,0.41716,0.16686
-0.16,5.28,0.42933,0.17371
-0.08,5.28,0.4614,0.19174
0,5.28,0.46148,0.19178
0.08,5.28,0.46148,0.19178
0.16,5.28,0.46148,0.19178
0.24,5.28,0.46148,0.19178
0.32,5.28,0.46148,0.19178
0.4,5.28,0.46148,0.19178
0.48,5.28,0.46148,0.19178
0.56,5.28,0.46148,0.19178
0.64,5.28,0.46148,0.19178
0.72,5.28,0.46148,0.19178
0.8,5.28,0.46148,0.19178
0.88,5.28,0.46148,0.19178
0.96,5.28,0.46148,0.19178
1.04,5.28,0.46148,0.19178
1.12,5.28,0.46148,0.19178
1.2,5.28,0.46148,0.19178
1.28,5.28,0.46148,0.19178
1.36,5.28,0.46148,0.19178
1.44,5.28,0.46148,0.19178
1.52,5.28,0.46148,0.19178
1.6,5.28,0.46148,0.19178
1.68,5.28,0.42712,0.17775
1.76,5.28,0.035844,0.017922
1.84,5.28,0.035844,0.017922
1.92,5.28,0.035844,0.017922
2,5.28,0.0358,0.0179
2.08,5.28,0.0358,0.0179
2.16,5.28,0.0358,0.0179
2.24,5.28,0.035844,0.017922
2.32,5.28,0.035844,0.017922
2.4,5.28,0.035844,0.017922
2.48,5.28,0.035844,0.017922
2.56,5.28,0.043005,0.020326
2.64,5.28,0.091583,0.036633
2.72,5.28,0.091583,0.036633
2.8,5.28,0.091583,0.036633
2.88,5.28,0.091583,0.036633
2.96,5.28,0.091667,0.03682
3.04,5.28,0.10146,0.058755
3.12,5.28,0.10172,0.059339
3.2,5.28,0.10172,0.059339
3.28,5.28,0.10172,0.059339
3.36,5.28,0.10172,0.059339
3.44,5.28,0.10172,0.059339
3.52,5.28,0.10172,0.059339
3.6,5.28,0.10172,0.059339
3.68,5.28,0.10172,0.059339
3.76,5.28,0.10172,0.059339
3.84,5.28,0.10332,0.059883
3.92,5.28,0.27556,0.11858
4,5.28,0.28103,0.12044
4.08,5.28,0.28104,0.12044
4.16,5.28,0.28103,0.12044
4.24,5.28,0.28103,0.12044
4.32,5.28,0.28103,0.12044
4.4,5.28,0.28104,0.12044
4.48,5.28,0.28103,0.12044
4.56,5.28,0.28103,0.12044
4.64,5.28,0.28103,0.12044
4.72,5.28,0.25969,0.11063
4.8,5.28,0.14632,0.058528
4.88,5.28,0.14632,0.058528
4.96,5.28,0.15415,0.061958
5.04,5.28,0.22711,0.0939
5.12,5.28,0.22858,0.094586
5.2,5.28,0.22858,0.094586
5.28,5.28,0.22858,0.094586
5.36,5.28,0.22858,0.094586
5.44,5.28,0.22858,0.094586
5.52,5.28,0.22858,0.094586
5.6,5.28,0.22858,0.094586
5.68,5.28,0.22858,0.094586
5.76,5.28,0.22858,0.094586
5.84,5.28,0.1114,0.044823
5.92,5.28,0.10075,0.040302
6,5.28,0.10075,0.040302
-6,5.36,0.31853,0.1202
-5.92,5.36,0.31853,0.1202
-5.84,5.36,0.31853,0.1202
-5.76,5.36,0.31853,0.1202
-5.68,5.36,0.31853,0.1202
-5.6,5.36,0.31853,0.1202
-5.52,5.36,0.31853,0.1202
-5.44,5.36,0.31853,0.1202
-5.36,5.36,0.31853,0.1202
-5.28,5.36,2.1452,0.64251
-5.2,5.36,3.0594,0.9039
-5.12,5.36,3.0594,0.9039
-5.04,5.36,2.9541,0.87782
-4.96,5.36,2.0927,0.66443
-4.88,5.36,1.3127,0.47119
-4.8,5.36,1.2595,0.45802
-4.72,5.36,1.1686,0.42857
-4.64,5.36,0.39722,0.1787
-4.56,5.36,0.33738,0.15932
-4.48,5.36,0.33738,0.15932
-4.4,5.36,0.33738,0.15932
-4.32,5.36,0.33738,0.15932
-4.24,5.36,0.33738,0.15932
-4.16,5.36,0.29016,0.13702
-4.08,5.36,0.039037,0.018434
-4,5.36,0,0
-3.92,5.36,0,0
-3.84,5.36,0,0
-3.76,5.36,0,0
-3.68,5.36,0,0
-3.6,5.36,0,0
-3.52,5.36,0,0
-3.44,5.36,0,0
-3.36,5.36,0,0
-3.28,5.36,0,0
-3.2,5.36,0,0
-3.12,5.36,0,0
-3.04,5.36,0,0
-2.96,5.36,0,0
-2.88,5.36,0,0
-2.8,5.36,0,0
-2.72,5.36,0,0
-2.64,5.36,0,0
-2.56,5.36,0,0
-2.48,5.36,0,0
-2.4,5.36,0,0
-2.32,5.36,0,0
-2.24,5.36,0,0
-2.16,5.36,0,0
-2.08,5.36,0,0
-2,5.36,0.010827,0.0049426
-1.92,5.36,0.061893,0.028255
-1.84,5.36,0.062099,0.02835
-1.76,5.36,0.062099,0.02835
-1.68,5.36,0.062099,0.02835
-1.6,5.36,0.062099,0.02835
-1.52,5.36,0.062099,0.02835
-1.44,5.36,0.062099,0.02835
-1.36,5.36,0.062099,0.02835
-1.28,5.36,0.062099,0.02835
-1.2,5.36,0.062099,0.02835
-1.12,5.36,0.062099,0.02835
-1.04,5.36,0.062099,0.02835
-0.96,5.36,0.062099,0.02835
-0.88,5.36,0.062099,0.02835
-0.8,5.36,0.062099,0.02835
-0.72,5.36,0.06148,0.03148
-0.64,5.36,0.059817,0.039878
-0.56,5.36,0.059817,0.039878
-0.48,5.36,0.058259,0.038839
-0.4,5.36,0.15193,0.069309
-0.32,5.36,0.35712,0.14353
-0.24,5.36,0.41716,0.16686
-0.16,5.36,0.44259,0.18116
-0.08,5.36,0.46148,0.19178
0,5.36,0.46148,0.19178
0.08,5.36,0.46148,0.19178
0.16,5.36,0.46148,0.19178
0.24,5.36,0.46148,0.19178
0.32,5.36,0.46148,0.19178
0.4,5.36,0.46148,0.19178
0.48,5.36,0.46148,0.19178
0.56,5.36,0.46148,0.19178
0.64,5.36,0.46148,0.19178
0.72,5.36,0.46148,0.19178
0.8,5.36,0.46148,0.19178
0.88,5.36,0.46148,0.19178
0.96,5.36,0.46148,0.19178
1.04,5.36,0.46148,0.19178
1.12,5.36,0.46148,0.19178
1.2,5.36,0.46148,0.19178
1.28,5.36,0.46148,0.19178
1.36,5.36,0.46148,0.19178
1.44,5.36,0.46148,0.19178
1.52,5.36,0.46148,0.19178
1.6,5.36,0.46148,0.19178
1.68,5.36,0.372,0.155
1.76,5.36,0.035844,0.017922
1.84,5.36,0.035844,0.017922
1.92,5.36,0.035844,0.017922
2,5.36,0.035844,0.017922
2.08,5.36,0.035844,0.017922
2.16,5.36,0.035844,0.017922
2.24,5.36,0.035844,0.017922
2.32,5.36,0.035844,0.017922
2.4,5.36,0.035844,0.017922
2.48,5.36,0.035844,0.017922
2.56,5.36,0.050697,0.022908
2.64,5.36,0.091583,0.036633
2.72,5.36,0.091583,0.036633
2.8,5.36,0.091583,0.036633
2.88,5.36,0.091583,0.036633
2.96,5.36,0.092683,0.039097
3.04,5.36,0.10172,0.059339
3.12,5.36,0.10172,0.059339
3.2,5.36,0.10172,0.059339
3.28,5.36,0.10172,0.059339
3.36,5.36,0.10172,0.059339
3.44,5.36,0.10172,0.059339
3.52,5.36,0.10172,0.059339
3.6,5.36,0.10172,0.059339
3.68,5.36,0.10172,0.059339
3.76,5.36,0.10172,0.059339
3.84,5.36,0.1229,0.066555
3.92,5.36,0.28103,0.12044
4,5.36,0.28104,0.12044
4.08,5.36,0.28103,0.12044
4.16,5.36,0.28103,0.12044
4.24,5.36,0.28103,0.12044
4.32,5.36,0.28104,0.12044
4.4,5.36,0.28103,0.12044
4.48,5.36,0.28104,0.12044
4.56,5.36,0.28103,0.12044
4.64,5.36,0.28103,0.12044
4.72,5.36,0.24193,0.10247
4.8,5.36,0.14632,0.058528
4.88,5.36,0.14632,0.058528
4.96,5.36,0.14632,0.058528
5.04,5.36,0.20301,0.083377
5.12,5.36,0.22858,0.094586
5.2,5.36,0.22858,0.094586
5.28,5.36,0.22858,0.094586
5.36,5.36,0.22858,0.094586
5.44,5.36,0.22858,0.094586
5.52,5.36,0.22858,0.094586
5.6,5.36,0.21521,0.088909
5.68,5.36,0.13516,0.055088
5.76,5.36,0.11888,0.047997
5.84,5.36,0.10116,0.040475
5.92,5.36,0.10075,0.040302
6,5.36,0.10075,0.040302
-6,5.44,0.31853,0.1202
-5.92,5.44,0.31853,0.1202
-5.84,5.44,0.31853,0.1202
-5.76,5.44,0.31853,0.1202
-5.68,5.44,0.31853,0.1202
-5.6,5.44,0.31853,0.1202
-5.52,5.44,0.31853,0.1202
-5.44,5.44,0.31853,0.1202
-5.36,5.44,0.31853,0.1202
-5.28,5.44,2.4483,0.72919
-5.2,5.44,3.0594,0.9039
-5.12,5.44,2.5231,0.77104
-5.04,5.44,1.4088,0.495
-4.96,5.44,1.2595,0.45802
-4.88,5.44,1.2595,0.45802
-4.8,5.44,1.2595,0.45802
-4.72,5.44,0.9424,0.35529
-4.64,5.44,0.33738,0.15932
-4.56,5.44,0.33738,0.15932
-4.48,5.44,0.33738,0.15932
-4.4,5.44,0.33738,0.15932
-4.32,5.44,0.33738,0.15932
-4.24,5.44,0.33738,0.15932
-4.16,5.44,0.33738,0.15932
-4.08,5.44,0.29369,0.13869
-4,5.44,0.042371,0.020009
-3.92,5.44,0,0
-3.84,5.44,0,0
-3.76,5.44,0,0
-3.68,5.44,0,0
-3.6,5.44,0,0
-3.52,5.44,0,0
-3.44,5.44,0,0
-3.36,5.44,0,0
-3.28,5.44,0,0
-3.2,5.44,0,0
-3.12,5.44,0,0
-3.04,5.44,0,0
-2.96,5.44,0,0
-2.88,5.44,0,0
-2.8,5.44,0,0
-2.72,5.44,0,0
-2.64,5.44,0,0
-2.56,5.44,0,0
-2.48,5.44,0,0
-2.4,5.44,0,0
-2.32,5.44,0,0
-2.24,5.44,0,0
-2.16,5.44,0,0
-2.08,5.44,0,0
-2,5.44,0,0
-1.92,5.44,0.042394,0.019354
-1.84,5.44,0.062099,0.02835
-1.76,5.44,0.062099,0.02835
-1.68,5.44,0.062099,0.02835
-1.6,5.44,0.062099,0.02835
-1.52,5.44,0.062099,0.02835
-1.44,5.44,0.062099,0.02835
-1.36,5.44,0.062099,0.02835
-1.28,5.44,0.062099,0.02835
-1.2,5.44,0.062099,0.02835
-1.12,5.44,0.062099,0.02835
-1.04,5.44,0.062099,0.02835
-0.96,5.44,0.062099,0.02835
-0.88,5.44,0.062099,0.02835
-0.8,5.44,0.062099,0.02835
-0.72,5.44,0.061193,0.032928
-0.64,5.44,0.059817,0.039878
-0.56,5.44,0.059817,0.039878
-0.48,5.44,0.059817,0.039878
-0.4,5.44,0.059817,0.039878
-0.32,5.44,0.061923,0.038707
-0.24,5.44,0.20883,0.089168
-0.16,5.44,0.42755,0.17759
-0.08,5.44,0.46148,0.19178
0,5.44,0.46148,0.19178
0.08,5.44,0.46148,0.19178
0.16,5.44,0.46148,0.19178
0.24,5.44,0.46148,0.19178
0.32,5.44,0.46148,0.19178
0.4,5.44,0.46148,0.19178
0.48,5.44,0.46148,0.19178
0.56,5.44,0.46148,0.19178
0.64,5.44,0.46148,0.19178
0.72,5.44,0.46148,0.19178
0.8,5.44,0.46148,0.19178
0.88,5.44,0.46148,0.19178
0.96,5.44,0.46148,0.19178
1.04,5.44,0.46148,0.19178
1.12,5.44,0.46148,0.19178
1.2,5.44,0.46148,0.19178
1.28,5.44,0.46148,0.19178
1.36,5.44,0.46148,0.19178
1.44,5.44,0.46148,0.19178
1.52,5.44,0.46148,0.19178
1.6,5.44,0.46148,0.19178
1.68,5.44,0.31869,0.13346
1.76,5.44,0.035844,0.017922
1.84,5.44,0.035844,0.017922
1.92,5.44,0.035844,0.017922
2,5.44,0.035844,0.017922
2.08,5.44,0.035844,0.017922
2.16,5.44,0.035844,0.017922
2.24,5.44,0.035844,0.017922
2.32,5.44,0.035844,0.017922
2.4,5.44,0.035844,0.017922
2.48,5.44,0.035844,0.017922
2.56,5.44,0.058383,0.025488
2.64,5.44,0.091583,0.036633
2.72,5.44,0.091583,0.036633
2.8,5.44,0.091583,0.036633
2.88,5.44,0.091583,0.036633
2.96,5.44,0.093961,0.041958
3.04,5.44,0.10172,0.059339
3.12,5.44,0.10172,0.059339
3.2,5.44,0.10172,0.059339
3.28,5.44,0.10172,0.059339
3.36,5.44,0.10172,0.059339
3.44,5.44,0.10172,0.059339
3.52,5.44,0.10172,0.059339
3.6,5.44,0.10172,0.059339
3.68,5.44,0.10172,0.059339
3.76,5.44,0.10172,0.059339
3.84,5.44,0.14686,0.07472
3.92,5.44,0.28104,0.12044
4,5.44,0.28103,0.12044
4.08,5.44,0.28104,0.12044
4.16,5.44,0.28104,0.12044
4.24,5.44,0.28103,0.12044
4.32,5.44,0.28104,0.12044
4.4,5.44,0.28104,0.12044
4.48,5.44,0.28103,0.12044
4.56,5.44,0.28103,0.12044
4.64,5.44,0.28104,0.12044
4.72,5.44,0.22416,0.094303
4.8,5.44,0.14632,0.058528
4.88,5.44,0.14632,0.058528
4.96,5.44,0.14632,0.058528
5.04,5.44,0.18661,0.076186
5.12,5.44,0.22858,0.094586
5.2,5.44,0.22858,0.094586
5.28,5.44,0.22858,0.094586
5.36,5.44,0.22858,0.094586
5.44,5.44,0.22858,0.094586
5.52,5.44,0.22858,0.094586
5.6,5.44,0.17639,0.072422
5.68,5.44,0.01463,0.005852
5.76,5.44,0.073634,0.029454
5.84,5.44,0.10075,0.040302
5.92,5.44,0.10075,0.040302
6,5.44,0.10075,0.040302
-6,5.52,0.31853,0.1202
-5.92,5.52,0.31853,0.1202
-5.84,5.52,0.31853,0.1202
-5.76,5.52,0.31853,0.1202
-5.68,5.52,0.31853,0.1202
-5.6,5.52,0.31853,0.1202
-5.52,5.52,0.31853,0.1202
-5.44,5.52,0.31853,0.1202
-5.36,5.52,0.31853,0.1202
-5.28,5.52,2.7597,0.81821
-5.2,5.52,2.7447,0.82596
-5.12,5.52,1.3423,0.47851
-5.04,5.52,1.2595,0.45802
-4.96,5.52,1.2595,0.45802
-4.88,5.52,1.2595,0.45802
-4.8,5.52,1.2595,0.45802
-4.72,5.52,0.84196,0.32276
-4.64,5.52,0.33738,0.15932
-4.56,5.52,0.33738,0.15932
-4.48,5.52,0.33738,0.15932
-4.4,5.52,0.33738,0.15932
-4.32,5.52,0.33738,0.15932
-4.24,5.52,0.33738,0.15932
-4.16,5.52,0.33738,0.15932
-4.08,5.52,0.33738,0.15932
-4,5.52,0.29707,0.14028
-3.92,5.52,0.046738,0.022071
-3.84,5.52,0,0
-3.76,5.52,0,0
-3.68,5.52,0,0
-3.6,5.52,0,0
-3.52,5.52,0,0
-3.44,5.52,0,0
-3.36,5.52,0,0
-3.28,5.52,0,0
-3.2,5.52,0,0
-3.12,5.52,0,0
-3.04,5.52,0,0
-2.96,5.52,0,0
-2.88,5.52,0,0
-2.8,5.52,0,0
-2.72,5.52,0,0
-2.64,5.52,0,0
-2.56,5.52,0,0
-2.48,5.52,0,0
-2.4,5.52,0,0
-2.32,5.52,0,0
-2.24,5.52,0,0
-2.16,5.52,0,0
-2.08,5.52,0,0
-2,5.52,0,0
-1.92,5.52,0.011168,0.0050986
-1.84,5.52,0.061755,0.028192
-1.76,5.52,0.062099,0.02835
-1.68,5.52,0.062099,0.02835
-1.6,5.52,0.062099,0.02835
-1.52,5.52,0.062099,0.02835
-1.44,5.52,0.062099,0.02835
-1.36,5.52,0.062099,0.02835
-1.28,5.52,0.062099,0.02835
-1.2,5.52,0.062099,0.02835
-1.12,5.52,0.062099,0.02835
-1.04,5.52,0.062099,0.02835
-0.96,5.52,0.062099,0.02835
-0.88,5.52,0.062099,0.02835
-0.8,5.52,0.062099,0.02835
-0.72,5.52,0.060903,0.034391
-0.64,5.52,0.059817,0.039878
-0.56,5.52,0.059817,0.039878
-0.48,5.52,0.059817,0.039878
-0.4,5.52,0.059817,0.039878
-0.32,5.52,0.059817,0.039878
-0.24,5.52,0.059817,0.039878
-0.16,5.52,0.071224,0.040848
-0.08,5.52,0.23314,0.099731
0,5.52,0.41971,0.17443
0.08,5.52,0.46148,0.19178
0.16,5.52,0.46148,0.19178
0.24,5.52,0.46148,0.19178
0.32,5.52,0.46148,0.19178
0.4,5.52,0.46148,0.19178
0.48,5.52,0.46148,0.19178
0.56,5.52,0.46148,0.19178
0.64,5.52,0.46148,0.19178
0.72,5.52,0.46148,0.19178
0.8,5.52,0.46148,0.19178
0.88,5.52,0.46148,0.19178
0.96,5.52,0.46148,0.19178
1.04,5.52,0.46148,0.19178
1.12,5.52,0.46148,0.19178
1.2,5.52,0.46148,0.19178
1.28,5.52,0.46148,0.19178
1.36,5.52,0.46148,0.19178
1.44,5.52,0.46148,0.19178
1.52,5.52,0.46148,0.19178
1.6,5.52,0.46148,0.19178
1.68,5.52,0.26539,0.11169
1.76,5.52,0.035844,0.017922
1.84,5.52,0.035844,0.017922
1.92,5.52,0.035844,0.017922
2,5.52,0.035844,0.017922
2.08,5.52,0.035844,0.017922
2.16,5.52,0.035844,0.017922
2.24,5.52,0.035844,0.017922
2.32,5.52,0.035844,0.017922
2.4,5.52,0.035844,0.017922
2.48,5.52,0.035844,0.017922
2.56,5.52,0.066003,0.028046
2.64,5.52,0.091583,0.036633
2.72,5.52,0.091583,0.036633
2.8,5.52,0.091583,0.036633
2.88,5.52,0.091583,0.036633
2.96,5.52,0.095239,0.044818
3.04,5.52,0.10172,0.059339
3.12,5.52,0.10172,0.059339
3.2,5.52,0.10172,0.059339
3.28,5.52,0.10172,0.059339
3.36,5.52,0.10172,0.059339
3.44,5.52,0.10172,0.059339
3.52,5.52,0.10172,0.059339
3.6,5.52,0.10172,0.059339
3.68,5.52,0.10172,0.059339
3.76,5.52,0.10172,0.059339
3.84,5.52,0.17082,0.082884
3.92,5.52,0.28104,0.12044
4,5.52,0.28103,0.12044
4.08,5.52,0.28103,0.12044
4.16,5.52,0.28103,0.12044
4.24,5.52,0.28104,0.12044
4.32,5.52,0.28103,0.12044
4.4,5.52,0.28103,0.12044
4.48,5.52,0.28103,0.12044
4.56,5.52,0.28104,0.12044
4.64,5.52,0.28103,0.12044
4.72,5.52,0.20639,0.086137
4.8,5.52,0.14632,0.058528
4.88,5.52,0.14632,0.058528
4.96,5.52,0.14632,0.058528
5.04,5.52,0.18648,0.076129
5.12,5.52,0.22858,0.094586
5.2,5.52,0.22858,0.094586
5.28,5.52,0.22858,0.094586
5.36,5.52,0.22858,0.094586
5.44,5.52,0.22858,0.094586
5.52,5.52,0.22858,0.094586
5.6,5.52,0.15065,0.061599
5.68,5.52,0.037466,0.014987
5.76,5.52,0.089581,0.035832
5.84,5.52,0.074917,0.029967
5.92,5.52,0.060955,0.024382
6,5.52,0.10075,0.040302
-6,5.6,1.1018,0.37531
-5.92,5.6,0.98099,0.33595
-5.84,5.6,0.86013,0.29659
-5.76,5.6,0.73676,0.25641
-5.68,5.6,0.61149,0.21561
-5.6,5.6,0.48622,0.17481
-5.52,5.6,0.36256,0.13454
-5.44,5.6,0.31853,0.1202
-5.36,5.6,0.36489,0.13346
-5.28,5.6,2.9045,0.86426
-5.2,5.6,1.5092,0.51985
-5.12,5.6,1.2595,0.45802
-5.04,5.6,1.2595,0.45802
-4.96,5.6,1.2595,0.45802
-4.88,5.6,1.2595,0.45802
-4.8,5.6,1.2595,0.45802
-4.72,5.6,0.74328,0.29079
-4.64,5.6,0.33738,0.15932
-4.56,5.6,0.33738,0.15932
-4.48,5.6,0.33738,0.15932
-4.4,5.6,0.33738,0.15932
-4.32,5.6,0.33738,0.15932
-4.24,5.6,0.33738,0.15932
-4.16,5.6,0.33738,0.15932
-4.08,5.6,0.33738,0.15932
-4,5.6,0.33738,0.15932
-3.92,5.6,0.30345,0.1433
-3.84,5.6,0.05631,0.026591
-3.76,5.6,0,0
-3.68,5.6,0,0
-3.6,5.6,0,0
-3.52,5.6,0,0
-3.44,5.6,0,0
-3.36,5.6,0,0
-3.28,5.6,0,0
-3.2,5.6,0,0
-3.12,5.6,0,0
-3.04,5.6,0,0
-2.96,5.6,0,0
-2.88,5.6,0,0
-2.8,5.6,0,0
-2.72,5.6,0,0
-2.64,5.6,0,0
-2.56,5.6,0,0
-2.48,5.6,0,0
-2.4,5.6,0,0
-2.32,5.6,0,0
-2.24,5.6,0,0
-2.16,5.6,0,0
-2.08,5.6,0,0
-2,5.6,0,0
-1.92,5.6,0,0
-1.84,5.6,0.041528,0.018959
-1.76,5.6,0.062099,0.02835
-1.68,5.6,0.062099,0.02835
-1.6,5.6,0.062099,0.02835
-1.52,5.6,0.062099,0.02835
-1.44,5.6,0.062099,0.02835
-1.36,5.6,0.062099,0.02835
-1.28,5.6,0.062099,0.02835
-1.2,5.6,0.062099,0.02835
-1.12,5.6,0.062099,0.02835
-1.04,5.6,0.062099,0.02835
-0.96,5.6,0.062099,0.02835
-0.88,5.6,0.062099,0.02835
-0.8,5.6,0.062099,0.02835
-0.72,5.6,0.060613,0.035858
-0.64,5.6,0.059817,0.039878
-0.56,5.6,0.059817,0.039878
-0.48,5.6,0.059817,0.039878
-0.4,5.6,0.059817,0.039878
-0.32,5.6,0.059817,0.039878
-0.24,5.6,0.059817,0.039878
-0.16,5.6,0.059817,0.039878
-0.08,5.6,0.055442,0.035379
0,5.6,0.049987,0.027582
0.08,5.6,0.1888,0.081307
0.16,5.6,0.37335,0.15521
0.24,5.6,0.46148,0.19178
0.32,5.6,0.46148,0.19178
0.4,5.6,0.46148,0.19178
0.48,5.6,0.46148,0.19178
0.56,5.6,0.46148,0.19178
0.64,5.6,0.46148,0.19178
0.72,5.6,0.46148,0.19178
0.8,5.6,0.46148,0.19178
0.88,5.6,0.46148,0.19178
0.96,5.6,0.46148,0.19178
1.04,5.6,0.46148,0.19178
1.12,5.6,0.46148,0.19178
1.2,5.6,0.46148,0.19178
1.28,5.6,0.46148,0.19178
1.36,5.6,0.46148,0.19178
1.44,5.6,0.46148,0.19178
1.52,5.6,0.46148,0.19178
1.6,5.6,0.46148,0.19178
1.68,5.6,0.26157,0.11564
1.76,5.6,0.10741,0.055063
1.84,5.6,0.091137,0.046619
1.92,5.6,0.074207,0.037832
2,5.6,0.058154,0.029501
2.08,5.6,0.071979,0.036676
2.16,5.6,0.1266,0.065023
2.24,5.6,0.13442,0.069084
2.32,5.6,0.14959,0.076955
2.4,5.6,0.15715,0.08088
2.48,5.6,0.14369,0.073896
2.56,5.6,0.10488,0.047006
2.64,5.6,0.091583,0.036633
2.72,5.6,0.091583,0.036633
2.8,5.6,0.091583,0.036633
2.88,5.6,0.091583,0.036633
2.96,5.6,0.096516,0.047678
3.04,5.6,0.10172,0.059339
3.12,5.6,0.10172,0.059339
3.2,5.6,0.10172,0.059339
3.28,5.6,0.10172,0.059339
3.36,5.6,0.10172,0.059339
3.44,5.6,0.10172,0.059339
3.52,5.6,0.10172,0.059339
3.6,5.6,0.10172,0.059339
3.68,5.6,0.10172,0.059339
3.76,5.6,0.10172,0.059339
3.84,5.6,0.19478,0.091049
3.92,5.6,0.28103,0.12044
4,5.6,0.28103,0.12044
4.08,5.6,0.28103,0.12044
4.16,5.6,0.28104,0.12044
4.24,5.6,0.28103,0.12044
4.32,5.6,0.28104,0.12044
4.4,5.6,0.28104,0.12044
4.48,5.6,0.28103,0.12044
4.56,5.6,0.28104,0.12044
4.64,5.6,0.28104,0.12044
4.72,5.6,0.18862,0.077971
4.8,5.6,0.14632,0.058528
4.88,5.6,0.14632,0.058528
4.96,5.6,0.14632,0.058528
5.04,5.6,0.17197,0.069772
5.12,5.6,0.2094,0.086439
5.2,5.6,0.11631,0.046906
5.28,5.6,0.13279,0.053908
5.36,5.6,0.12521,0.051259
5.44,5.6,0.16322,0.066831
5.52,5.6,0.15841,0.065007
5.6,5.6,0.024515,0.0099104
5.68,5.6,0,0
5.76,5.6,0.0294,0.01176
5.84,5.6,0.039199,0.01568
5.92,5.6,0.010963,0.0043852
6,5.6,0.080947,0.032379
-6,5.68,1.3643,0.4608
-5.92,5.68,1.3643,0.4608
-5.84,5.68,1.3643,0.4608
-5.76,5.68,1.3643,0.4608
-5.68,5.68,1.3643,0.4608
-5.6,5.68,1.3643,0.4608
-5.52,5.68,1.3627,0.46027
-5.44,5.68,1.2832,0.43438
-5.36,5.68,1.1117,0.38186
-5.28,5.68,0.91072,0.33784
-5.2,5.68,0.72937,0.29818
-5.12,5.68,0.82748,0.32776
-5.04,5.68,0.92559,0.35734
-4.96,5.68,1.0237,0.38692
-4.88,5.68,1.1217,0.41646
-4.8,5.68,1.2189,0.44575
-4.72,5.68,0.64932,0.26036
-4.64,5.68,0.33738,0.15932
-4.56,5.68,0.33738,0.15932
-4.48,5.68,0.33738,0.15932
-4.4,5.68,0.33738,0.15932
