X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,X (nmi), Y(nmi),xrot,yrot,long,lat,Longref,Latref,Rearth,rot
10.028,-1.711190923,1.754606164,10.02049478,-97.01612841,33.04586748,7.891830391,-1.168338386,1.202506964,7.886696299,-97.02707772,33.01032818,2.819917934,-0.027088032,0.039300849,2.819774168,-97.05014659,32.9259365,,,,
10.032,-1.710396152,1.753828725,10.02449818,-97.01614383,33.04593416,7.887866597,-1.16722243,1.201373851,7.882737375,-97.02710019,33.01026224,2.823858191,-0.026083194,0.038313086,2.82371874,-97.05016618,32.9260022,,,,
10.036,-1.709597552,1.753047457,10.02850161,-97.01615932,33.04600083,7.883897244,-1.166110923,1.200245163,7.878772873,-97.02712258,33.01019621,2.827774812,-0.025087161,0.037334025,2.827639638,-97.0501856,32.9260675,,,,
10.04,-1.708795096,1.752262332,10.03250505,-97.01617489,33.04606751,7.879922796,-1.165003783,1.19912082,7.874803257,-97.02714488,33.0101301,2.83166386,-0.024100734,0.03636445,2.831532922,-97.05020483,32.92613235,,,,
10.04400001,-1.707988754,1.751473322,10.0365085,-97.01619054,33.04613419,7.875943716,-1.163900928,1.198000742,7.870828991,-97.02716709,33.01006391,2.835521394,-0.023124714,0.035405147,2.835394646,-97.05022385,32.92619667,,,,
10.04800001,-1.7071785,1.750680399,10.04051197,-97.01620627,33.04620087,7.871960467,-1.162802277,1.19688485,7.866850538,-97.02718922,33.00999764,2.839343475,-0.022159905,0.0344569,2.839220871,-97.05024266,32.92626039,,,,
10.05200001,-1.706364303,1.749883534,10.04451546,-97.01622207,33.04626755,7.867973513,-1.161707749,1.195773064,7.862868362,-97.02721127,33.00993132,2.843126164,-0.021207106,0.033520493,2.843007651,-97.05026123,32.92632346,,,,
10.05600001,-1.705546138,1.7490827,10.04851897,-97.01623795,33.04633423,7.863983316,-1.160617261,1.194665306,7.858882925,-97.02723324,33.00986494,2.846865523,-0.02026712,0.032596711,2.846751046,-97.05027955,32.92638581,,,,
10.06000001,-1.704723974,1.748277869,10.0525225,-97.01625391,33.04640091,7.859990341,-1.159530733,1.193561494,7.854894693,-97.02725513,33.00979851,2.850557611,-0.019340748,0.031686338,2.850447112,-97.0502976,32.92644737,,,,
10.06400001,-1.703897785,1.747469011,10.05652604,-97.01626996,33.04646759,7.855995049,-1.158448082,1.19246155,7.850904127,-97.02727694,33.00973205,2.85419849,-0.018428792,0.030790159,2.854091906,-97.05031538,32.92650808,,,,
10.06800001,-1.703067541,1.746656099,10.0605296,-97.01628608,33.04653427,7.851997904,-1.157369228,1.191365393,7.846911693,-97.02729868,33.00966555,2.857784221,-0.017532053,0.029908959,2.857681487,-97.05033285,32.92656786,,,,
10.07200001,-1.702233215,1.745839104,10.06453317,-97.01630228,33.04660096,7.84799937,-1.156294088,1.190272946,7.842917853,-97.02732035,33.00959903,2.861310864,-0.016651334,0.029043521,2.861211911,-97.05035002,32.92662666,,,,
10.07600001,-1.701394778,1.745017999,10.06853677,-97.01631856,33.04666764,7.843999909,-1.15522258,1.189184127,7.83892307,-97.02734194,33.0095325,2.86477448,-0.015787435,0.028194631,2.864679236,-97.05036685,32.92668441,,,,
10.08,-1.700552205,1.744192758,10.07254037,-97.01633493,33.04673432,7.84,-1.154154628,1.188098861,7.834927824,-97.02736346,33.00946596,2.868171129,-0.014941158,0.027363074,2.868079519,-97.05038334,32.92674105,,,,
10.0839986,-1.699705806,1.743363686,10.0765426,-97.01635137,33.04680098,7.836000634,-1.15309028,1.187017202,7.830933105,-97.02738492,33.00939942,2.871496874,-0.014113305,0.026549632,2.871408818,-97.05039947,32.9267965,,,,
10.08798884,-1.698857277,1.742532446,10.08053647,-97.01636786,33.0468675,7.832005071,-1.152030145,1.185939772,7.826942171,-97.02740628,33.00933295,2.874747763,-0.013304681,0.025755095,2.874663178,-97.05041523,32.9268507,,,,
10.09196232,-1.698008652,1.741701039,10.08451359,-97.01638435,33.04693374,7.828017116,-1.150974968,1.184867333,7.822958823,-97.02742755,33.00926661,2.877920838,-0.012515941,0.024980105,2.87783964,-97.0504306,32.9269036,,,,
10.09591069,-1.69716197,1.740871465,10.08846559,-97.0164008,33.04699956,7.824040572,-1.149925491,1.183800643,7.818986861,-97.02744871,33.00920045,2.881016948,-0.011747194,0.024224775,2.88093905,-97.05044558,32.92695523,,,,
10.09982556,-1.696319265,1.740045723,10.09238407,-97.01641718,33.04706482,7.820079242,-1.148882458,1.182740464,7.815030086,-97.02746973,33.00913455,2.884037909,-0.010998405,0.023489077,2.883963226,-97.05046017,32.9270056,,,,
10.10369857,-1.695482574,1.739225814,10.09626067,-97.01643344,33.04712939,7.816136929,-1.147846613,1.181687555,7.811092297,-97.02749061,33.00906897,2.886985539,-0.010269541,0.022772985,2.886913985,-97.05047437,32.92705474,,,,
10.10752134,-1.694653934,1.738413738,10.10008699,-97.01644954,33.04719312,7.812217439,-1.1468187,1.180642676,7.807177295,-97.02751134,33.00900376,2.889861656,-0.009560566,0.022076473,2.889793145,-97.05048819,32.9271027,,,,
10.1112855,-1.69383538,1.737611494,10.10385466,-97.01646545,33.04725587,7.808324573,-1.145799462,1.179606587,7.80328888,-97.02753188,33.008939,2.892668077,-0.008871446,0.021399514,2.892602525,-97.05050161,32.92714949,,,,
10.11498268,-1.693028948,1.736821083,10.1075553,-97.01648113,33.04731751,7.804462137,-1.144789643,1.17858005,7.799430853,-97.02755224,33.00887474,2.89540662,-0.008202147,0.020742082,2.895343941,-97.05051465,32.92719515,,,,
10.11860449,-1.692236676,1.736044504,10.11118051,-97.01649653,33.04737789,7.800633933,-1.143789987,1.177563823,7.795607015,-97.0275724,33.00881105,2.898079102,-0.007552634,0.02010415,2.898019211,-97.0505273,32.9272397,,,,
10.12214258,-1.691460599,1.735283757,10.11472192,-97.01651162,33.04743687,7.796843765,-1.142801237,1.176558667,7.791821165,-97.02759233,33.008748,2.900687341,-0.006922874,0.019485692,2.900630153,-97.05053957,32.92728319,,,,
10.12558856,-1.690702753,1.734540843,10.11817116,-97.01652635,33.04749432,7.793095437,-1.141824137,1.175565342,7.788077104,-97.02761203,33.00868564,2.903233154,-0.006312832,0.018886682,2.903178584,-97.05055145,32.92732564,,,,
10.12893407,-1.689965175,1.733817762,10.12151983,-97.01654069,33.04755009,7.789392753,-1.14085943,1.174584607,7.784378633,-97.02763148,33.00862404,2.905718359,-0.005722473,0.018307092,2.905666323,-97.05056294,32.92736707,,,,
10.13217072,-1.689249901,1.733116512,10.12475955,-97.0165546,33.04760405,7.785739516,-1.13990786,1.173617225,7.780729551,-97.02765067,33.00856326,2.908144773,-0.005151763,0.017746896,2.908095186,-97.05057405,32.92740752,,,,
10.13529015,-1.688558968,1.732439095,10.12788194,-97.01656803,33.04765606,7.782139529,-1.138970171,1.172663953,7.77713366,-97.02766957,33.00850337,2.910514214,-0.004600668,0.017206069,2.910466991,-97.05058478,32.92744703,,,,
10.13828399,-1.68789441,1.73178751,10.13087863,-97.01658095,33.04770597,7.778596597,-1.138047107,1.171725553,7.773594759,-97.02768818,33.00844443,2.912828499,-0.004069154,0.016684583,2.912783557,-97.05059512,32.92748561,,,,
10.14114386,-1.687258265,1.731163758,10.13374123,-97.01659332,33.04775364,7.775114523,-1.137139411,1.170802784,7.770116649,-97.02770648,33.0083865,2.915089447,-0.003557186,0.016182412,2.9150467,-97.05060508,32.9275233,,,,
10.14386138,-1.686652569,1.730569837,10.13646135,-97.0166051,33.04779895,7.771697111,-1.136247826,1.169896407,7.76670313,-97.02772446,33.00832965,2.917298873,-0.00306473,0.015699529,2.917258239,-97.05061466,32.92756014,,,,
10.14642819,-1.686079358,1.730007748,10.13903062,-97.01661625,33.04784174,7.768348164,-1.135373097,1.169007182,7.763358002,-97.02774209,33.00827393,2.919458597,-0.002591751,0.015235908,2.919419991,-97.05062385,32.92759614,,,,
10.1488359,-1.68554067,1.729479493,10.14144064,-97.01662673,33.04788188,7.765071497,-1.13451597,1.168135871,7.760085079,-97.02775937,33.00821942,2.921570435,-0.002138215,0.014791523,2.921533773,-97.05063266,32.92763135,,,,
10.15108008,-1.685037635,1.728986182,10.14368697,-97.01663651,33.04791929,7.761870023,-1.133677091,1.167283135,7.756887268,-97.02777629,33.00816616,2.923636205,-0.001704088,0.014366347,2.923601404,-97.0506411,32.92766579,,,,
10.15317191,-1.684567773,1.728525384,10.14578082,-97.01664565,33.04795417,7.75874321,-1.132856751,1.16644926,7.753764037,-97.02779282,33.00811414,2.925657718,-0.001289337,0.013960355,2.925624694,-97.05064915,32.92769948,,,,
10.15512652,-1.684127702,1.728093783,10.14773732,-97.01665421,33.04798675,7.755689648,-1.132055146,1.165634438,7.750713975,-97.02780898,33.00806334,2.927637865,-0.000893659,0.013573257,2.927606537,-97.05065682,32.92773249,,,,
10.15695903,-1.683714038,1.727688059,10.1495716,-97.01666225,33.04801731,7.752707926,-1.131272471,1.164838857,7.747735671,-97.02782476,33.00801374,2.929583762,-0.000515692,0.013203721,2.929554052,-97.05066415,32.92776493,,,,
10.15868455,-1.683323397,1.727304895,10.15129879,-97.01666985,33.04804607,7.749796633,-1.130508924,1.164062708,7.744827712,-97.02784015,33.0079653,2.931503591,-0.000153809,0.012850157,2.931475431,-97.05067116,32.92779693,,,,
10.1603182,-1.682952396,1.726940973,10.15293404,-97.01667707,33.04807331,7.746954357,-1.129764699,1.16330618,7.741988686,-97.02785516,33.00791802,2.933405534,0.000193618,0.01251097,2.933378861,-97.05067789,32.92782863,,,,
10.16187511,-1.68259765,1.726592974,10.15449247,-97.01668397,33.04809926,7.744179689,-1.129039994,1.162569464,7.739217182,-97.02786977,33.00787186,2.935297775,0.000528219,0.012184568,2.935272533,-97.05068436,32.92786017,,,,
10.1633704,-1.682255778,1.72625758,10.15598922,-97.01669062,33.04812419,7.741471217,-1.128335003,1.16185275,7.736511789,-97.02788398,33.0078268,2.937188495,0.000851621,0.011869357,2.937164636,-97.05069062,32.92789169,,,,
10.16481917,-1.681923394,1.725931475,10.15743942,-97.01669709,33.04814835,7.73882753,-1.127649924,1.161156228,7.733871095,-97.02789779,33.00778282,2.939085877,0.001165452,0.011563746,2.93906336,-97.05069668,32.92792331,,,,
10.16623656,-1.681597116,1.725611338,10.15885821,-97.01670344,33.04817198,7.736247218,-1.126984953,1.160480087,7.731293687,-97.0279112,33.00773989,2.940998104,0.001471342,0.011266142,2.940976893,-97.05070258,32.92795518,,,,
10.16763768,-1.68127356,1.725293853,10.16026072,-97.01670974,33.04819534,7.73372887,-1.126340284,1.159824517,7.728778155,-97.02792421,33.00769799,2.942933357,0.001770917,0.010974951,2.942913426,-97.05070835,32.92798744,,,,
10.16903764,-1.680949342,1.724975702,10.16166207,-97.01671605,33.04821868,7.731271075,-1.125716115,1.15918971,7.726323086,-97.0279368,33.0076571,2.94489982,0.002065807,0.01068858,2.944881148,-97.05071403,32.92802021,,,,
10.17045158,-1.680621079,1.724653566,10.16307742,-97.01672243,33.04824225,7.728872422,-1.125112642,1.158575853,7.723927069,-97.02794897,33.00761719,2.946905675,0.002357639,0.010405438,2.946888247,-97.05071965,32.92805364,,,,
10.1718946,-1.680285388,1.724324127,10.16452188,-97.01672897,33.04826631,7.7265315,-1.12453006,1.157983138,7.721588692,-97.02796072,33.00757825,2.948959104,0.002648042,0.010123931,2.948942915,-97.05072523,32.92808786,,,,
10.17338184,-1.679938884,1.723984067,10.1660106,-97.01673571,33.0482911,7.724246899,-1.123968566,1.157411755,7.719306544,-97.02797206,33.00754024,2.95106829,0.002938645,0.009842466,2.951053339,-97.05073081,32.92812301,,,,
10.1749284,-1.679578184,1.723630069,10.16755871,-97.01674273,33.04831689,7.722017206,-1.123428355,1.156861893,7.717079212,-97.02798296,33.00750314,2.953241414,0.003231075,0.009559451,2.95322771,-97.05073643,32.92815922,,,,
10.1765494,-1.679199904,1.723258814,10.16918134,-97.0167501,33.04834391,7.719841013,-1.122909625,1.156333742,7.714905286,-97.02799344,33.00746693,2.955486661,0.00352696,0.009273292,2.955474217,-97.0507421,32.92819664,,,,
10.17825997,-1.678800662,1.722866983,10.17089362,-97.01675787,33.04837243,7.717716907,-1.12241257,1.155827493,7.712783353,-97.02800348,33.00743159,2.957812212,0.00382793,0.008982397,2.95780105,-97.05074787,32.92823539,,,,
10.18007523,-1.678377073,1.72245126,10.1727107,-97.01676611,33.0484027,7.715643478,-1.121937387,1.155343334,7.710712001,-97.02801308,33.00739709,2.960226249,0.004135612,0.008685174,2.960216397,-97.05075377,32.92827562,,,,
10.18201028,-1.677925755,1.722008328,10.17464769,-97.0167749,33.04843496,7.713619322,-1.121484274,1.154881459,7.708689827,-97.02802224,33.00736341,2.962736956,0.004451634,0.008380028,2.962728449,-97.05075982,32.92831746,,,,
10.18407689,-1.677444038,1.721535566,10.17671636,-97.01678427,33.04846941,7.711641818,-1.121053048,1.154441672,7.706714209,-97.02803096,33.00733051,2.965352514,0.004777625,0.008065368,2.965345394,-97.05076606,32.92836105,,,,
10.1862733,-1.676932119,1.721033164,10.17891497,-97.01679424,33.04850603,7.70970358,-1.120642026,1.154022259,7.704777769,-97.02803928,33.00729825,2.968081096,0.005115212,0.007739602,2.968075413,-97.05077252,32.92840652,,,,
10.1885944,-1.676390908,1.72050201,10.18123839,-97.01680477,33.04854473,7.707796019,-1.120249149,1.153621124,7.702871927,-97.02804723,33.00726651,2.97092853,0.005465632,0.007401517,2.970924338,-97.05077922,32.92845397,,,,
10.19103506,-1.675821316,1.719942995,10.18368149,-97.01681586,33.04858542,7.705910545,-1.119872357,1.15323617,7.700988103,-97.02805487,33.00723514,2.973891119,0.005828546,0.007051438,2.973888471,-97.05078617,32.92850334,,,,
10.19359017,-1.675224254,1.719357005,10.18623916,-97.01682748,33.04862802,7.704038571,-1.119509591,1.1528653,7.699117717,-97.02806222,33.00720398,2.976962803,0.006203223,0.006690068,2.976961749,-97.05079333,32.92855452,,,,
10.1962546,-1.674600634,1.71874493,10.18890627,-97.01683962,33.04867244,7.702171505,-1.119158791,1.152506416,7.697252188,-97.02806934,33.00717291,2.980137521,0.006588931,0.006318113,2.980138108,-97.05080071,32.92860743,,,,
10.19902325,-1.673951366,1.718107659,10.1916777,-97.01685225,33.0487186,7.700300759,-1.118817897,1.152157423,7.695382936,-97.02807626,33.00714178,2.983409212,0.00698494,0.005936277,2.983411483,-97.05080828,32.92866195,,,,
10.20189098,-1.673277362,1.717446081,10.19454833,-97.01686537,33.04876641,7.698417744,-1.118484849,1.151816224,7.693501382,-97.02808303,33.00711044,2.986771817,0.007390518,0.005545267,2.986775813,-97.05081604,32.92871798,,,,
10.20485268,-1.672579531,1.716761084,10.19751302,-97.01687896,33.04881579,7.696513872,-1.118157589,1.151480721,7.691598945,-97.02808968,33.00707876,2.990219273,0.007804934,0.005145786,2.990225031,-97.05082396,32.92877543,,,,
10.20790323,-1.671858786,1.716053558,10.20056666,-97.01689299,33.04886665,7.694580552,-1.117834056,1.151148818,7.689667044,-97.02809626,33.00704658,2.993745519,0.008227456,0.00473854,2.993753075,-97.05083204,32.92883419,,,,
10.21103751,-1.671116038,1.715324391,10.20370413,-97.01690745,33.04891891,7.692609196,-1.117512191,1.150818418,7.687697101,-97.02810282,33.00701377,2.997344496,0.008657353,0.004324234,2.997353879,-97.05084025,32.92889416,,,,
10.2142504,-1.670352197,1.714574472,10.2069203,-97.01692232,33.04897247,7.690591215,-1.117189935,1.150487425,7.685680534,-97.02810938,33.00698018,3.001010141,0.009093894,0.003903573,3.001021381,-97.05084859,32.92895525,,,,
10.21753679,-1.669568174,1.71380469,10.21021005,-97.01693759,33.04902726,7.688518019,-1.116865227,1.150153741,7.683608764,-97.028116,33.00694568,3.004736395,0.009536348,0.003477261,3.004749516,-97.05085705,32.92901734,,,,
10.22089154,-1.66876488,1.713015934,10.21356826,-97.01695323,33.0490832,7.68638102,-1.116536007,1.149815269,7.681473211,-97.02812271,33.00691011,3.008517197,0.009983984,0.003046005,3.008532221,-97.0508656,32.92908034,,,,
10.22430956,-1.667943227,1.712209092,10.2169898,-97.01696924,33.04914018,7.684171627,-1.116200218,1.149469913,7.679265293,-97.02812956,33.00687333,3.012346484,0.01043607,0.002610508,3.012363431,-97.05087424,32.92914415,,,,
10.2277857,-1.667104125,1.711385053,10.22046955,-97.01698558,33.04919814,7.681881253,-1.115855797,1.149115577,7.676976432,-97.02813659,33.00683521,3.016218198,0.010891874,0.002171476,3.016237082,-97.05088295,32.92920867,,,,
10.23131486,-1.666248486,1.710544706,10.22400238,-97.01700224,33.04925698,7.679501308,-1.115500687,1.148750163,7.674598047,-97.02814383,33.0067956,3.020126276,0.011350667,0.001729613,3.020147111,-97.05089171,32.92927379,,,,
10.23489192,-1.66537722,1.709688941,10.22758318,-97.01701922,33.04931662,7.677023202,-1.115132827,1.148371574,7.672121558,-97.02815134,33.00675435,3.024064659,0.011811716,0.001285626,3.024087453,-97.05090051,32.92933942,,,,
10.23851176,-1.664491238,1.708818645,10.23120682,-97.01703648,33.04937697,7.674438347,-1.114750158,1.147977713,7.669538385,-97.02815915,33.00671133,3.028027285,0.01227429,0.000840218,3.028052046,-97.05090935,32.92940545,,,,
10.24216924,-1.663591455,1.707934711,10.23486816,-97.01705401,33.04943795,7.671738164,-1.114350622,1.147566486,7.666839957,-97.02816731,33.00666638,3.032008093,0.012737658,0.000394096,3.032034824,-97.0509182,32.92947179,,,,
10.24585985,-1.662678673,1.707037921,10.23856269,-97.01707179,33.04949949,7.668916508,-1.113932672,1.147136319,7.664020138,-97.02817584,33.00661942,3.036001023,0.013201089,-5.20375E-05,3.036029723,-97.05092704,32.92953833,,,,
10.24958137,-1.661753288,1.706128663,10.24228819,-97.01708982,33.04956154,7.665977121,-1.113496827,1.146687748,7.661082666,-97.02818474,33.00657049,3.04,0.013663849,-0.000497474,3.040030667,-97.05093588,32.92960496,,,,
10.25333218,-1.660815595,1.705207223,10.24604302,-97.0171081,33.04962408,7.6629262,-1.113044123,1.146221835,7.658033734,-97.02819398,33.00651971,3.044,0.014125337,-0.000941633,3.044032628,-97.05094469,32.92967162,,,,
10.25711065,-1.659865884,1.704273886,10.24982557,-97.01712661,33.04968708,7.65976994,-1.112575594,1.14573964,7.654879533,-97.02820354,33.00646718,3.048,0.014585444,-0.001384413,3.048034583,-97.05095347,32.92973827,,,,
10.26091515,-1.658904448,1.703328936,10.25363419,-97.01714535,33.04975051,7.656514538,-1.112092274,1.145242226,7.651626255,-97.0282134,33.00641299,3.052,0.015044193,-0.001825833,3.052036533,-97.05096222,32.92980493,,,,
10.26474405,-1.657931579,1.702372659,10.25746727,-97.01716431,33.04981435,7.653166189,-1.111595198,1.144730652,7.64828009,-97.02822355,33.00635726,3.056,0.015501603,-0.002265914,3.056038476,-97.05097095,32.92987158,,,,
10.26859573,-1.656947569,1.70140534,10.26132318,-97.0171835,33.04987857,7.649731092,-1.1110854,1.144205982,7.644847233,-97.02823395,33.00630009,3.06,0.015957694,-0.002704677,3.060040414,-97.05097965,32.92993823,,,,
10.27246856,-1.65595271,1.700427264,10.26520028,-97.01720289,33.04994315,7.646215441,-1.110563914,1.143669275,7.641333873,-97.0282446,33.00624157,3.064000001,0.016412486,-0.003142141,3.064042347,-97.05098833,32.93000489,,,,
10.27636091,-1.654947295,1.699438715,10.26909695,-97.0172225,33.05000805,7.642625434,-1.110031776,1.143121593,7.637746205,-97.02825546,33.00618182,3.068000002,0.016866,-0.003578327,3.068044274,-97.05099698,32.93007154,,,,
10.28027116,-1.653931615,1.69843998,10.27301156,-97.01724231,33.05007325,7.638967266,-1.109490018,1.142563997,7.634090418,-97.02826652,33.00612093,3.072000003,0.017318257,-0.004013255,3.072046196,-97.0510056,32.93013819,,,,
