ACName,Runway ID,App Day,App Nght,Dep Day,Dep Nght,Stage Length
B737-3_1CM004_TFAP_J4A_A5A,3,1.752848203,0.263091186,0,0,1
B737-3_1CM004_TFAP_J5_A5B,3,1.752848203,0.263091186,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,2.335987527,0.348640915,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.403111758,0.077188362,1
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.415682811,0.079292028,1
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.439148776,0.084308462,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.314085211,0.060141442,2
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.323879967,0.061780518,2
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.342163514,0.065689081,2
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.078770381,0.015083054,3
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.081226837,0.015494123,3
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.085812224,0.016474364,3
B737-3_1CM004_TFAP_J14_A4A,5,0.512819582,0.075757893,0,0,1
B737-3_1CM004_TFAP_J14_A4B,5,0.512819582,0.075757893,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0.687761379,0.103329643,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.418197022,0.08026295,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.325838918,0.062537014,2
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.081718129,0.015683847,3
B737-3_1CM004_TFAP_J7_A2A,0,0.030571207,0.006070287,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.030571207,0.006070287,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.041050513,0.008011546,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.026225458,0.004951266,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.026225458,0.004951266,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.032781822,0.006540736,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.045894552,0.009002303,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.001065817,0.000201222,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.001065817,0.000201222,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.00133227,0.000265819,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.001865178,0.000365859,2
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.001065817,0.000201222,3
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.001065817,0.000201222,3
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.00133227,0.000265819,3
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.001865178,0.000365859,3
B737-3_1CM004_TFAP_J16_A6A,2,0.02355874,0.004529605,0,0,1
B737-3_1CM004_TFAP_J17_A6B,2,0.02355874,0.004529605,0,0,1
B737-3_1CM004_TFAP_J15_A6,2,0.0315955,0.006178134,0,0,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.0217817,0.004149499,1
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.03052352,0.006006224,1
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.035040127,0.006709529,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.000885219,0.000168638,2
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.001240492,0.000244097,2
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.001424049,0.000272678,2
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.000885219,0.000168638,3
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.001240492,0.000244097,3
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.001424049,0.000272678,3
B737-3_1CM004_TFAP_J11_A3A,4,0.004648715,0.000862782,0,0,1
B737-3_1CM004_TFAP_J12_A3B,4,0.004648715,0.000862782,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0.00622455,0.00106307,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.010927274,0.002123981,1
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.010927274,0.002123981,1
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.016390911,0.002996078,1
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.071172979,0.013869173,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.00044409,8.63E-05,2
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.00044409,8.63E-05,2
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.000666135,1.22E-04,2
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.002892507,0.00056365,2
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.00044409,8.63E-05,3
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.00044409,8.63E-05,3
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.000666135,1.22E-04,3
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.002892507,0.00056365,3
B737-3_1CM004_TFAP_J2_A1A,1,0.073276347,0.014467002,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0.073276347,0.014467002,0,0,1
B737-3_1CM004_TFAP_J1_A1,1,0.097859379,0.019397185,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.050993946,0.009972864,1
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.089239406,0.017216903,1
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.11473638,0.02216817,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.002072421,0.000405302,2
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.003626736,0.000699704,2
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.004662945,0.000900926,2
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.002072421,0.000405302,3
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.003626736,0.000699704,3
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.004662945,0.000900926,3
B737-3_1CM004_TFAP_J4A_A5A,3,0.080525189,0.015730362,0,0,1
B737-3_1CM004_TFAP_J5_A5B,3,0.080525189,0.015730362,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0.107314391,0.020845426,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.035040127,0.006709529,1
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.036132854,0.006892389,1
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.038172611,0.007328437,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.001424049,0.000272678,2
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.001468457,0.00028011,2
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.001551355,0.000297831,2
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.001424049,0.000272678,3
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.001468457,0.00028011,3
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.001551355,0.000297831,3
B737-3_1CM004_TFAP_J14_A4A,5,0.02355874,0.004529605,0,0,1
B737-3_1CM004_TFAP_J14_A4B,5,0.02355874,0.004529605,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0.0315955,0.006178134,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.036351399,0.006976784,1
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.001477339,0.00028354,2
B737-3_1CM004_TFAP_J14_A4,5,0,0,0.001477339,0.00028354,3
B737-3_1CM004_TFAP_J7_A2A,0,0.002648094,0.000370593,0,0,1
B737-3_1CM004_TFAP_J8_A2B,0,0.002648094,0.000370593,0,0,1
B737-3_1CM004_TFAP_J6_A2,0,0.003555816,0.000489108,0,0,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.001918936,0.000362288,1
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.001918936,0.000362288,1
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.00239867,0.00047859,1
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.003358138,0.000658706,1
B737-3_1CM004_TFAP_J7_A2A,0,0,0,0.000213203,4.02E-05,2
B737-3_1CM004_TFAP_J8_A2B,0,0,0,0.000213203,4.02E-05,2
B737-3_1CM004_TFAP_J9_A2,0,0,0,0.000266503,5.32E-05,2
B737-3_1CM004_TFAP_J6_A2,0,0,0,0.000373104,7.32E-05,2
B737-3_1CM004_TFAP_J16_A6A,2,0.00204067,0.000276534,0,0,1
B737-3_1CM004_TFAP_J17_A6B,2,0.00204067,0.000276534,0,0,1
B737-3_1CM004_TFAP_J15_A6,2,0.002736818,0.000377178,0,0,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.001593783,0.000303622,1
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.002233428,0.00043948,1
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.002563912,0.000490941,1
B737-3_1CM004_TFAP_J16_A6A,2,0,0,0.000177077,3.38E-05,2
B737-3_1CM004_TFAP_J17_A6B,2,0,0,0.000248143,4.88E-05,2
B737-3_1CM004_TFAP_J15_A6,2,0,0,0.000284862,5.45E-05,2
B737-3_1CM004_TFAP_J11_A3A,4,0.000402674,5.27E-05,0,0,1
B737-3_1CM004_TFAP_J12_A3B,4,0.000402674,5.27E-05,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0.000539173,6.49E-05,0,0,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,0.000799557,0.000155413,1
B737-3_1CM004_TFAP_J13_A3,4,0,0,0.000799557,0.000155413,1
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.001199335,0.000219225,1
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.005207779,0.001014817,1
B737-3_1CM004_TFAP_J10_A3,4,0,0,8.89E-05,1.73E-05,2
B737-3_1CM004_TFAP_J13_A3,4,0,0,8.89E-05,1.73E-05,2
B737-3_1CM004_TFAP_J11_A3A,4,0,0,0.000133252,2.43E-05,2
B737-3_1CM004_TFAP_J12_A3B,4,0,0,0.000578607,1.13E-04,2
B737-3_1CM004_TFAP_J2_A1A,1,0.006347235,0.000883217,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0.006347235,0.000883217,0,0,1
B737-3_1CM004_TFAP_J1_A1,1,0.008476629,0.001184206,0,0,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.003731264,0.000729722,1
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.006529713,0.001259773,1
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.008395345,0.001622062,1
B737-3_1CM004_TFAP_J3_A1B,1,0,0,0.00041456,8.10E-05,2
B737-3_1CM004_TFAP_J1_A1,1,0,0,0.00072548,0.000139966,2
B737-3_1CM004_TFAP_J2_A1A,1,0,0,0.00093276,0.000180217,2
B737-3_1CM004_TFAP_J4A_A5A,3,0.006975133,0.000960345,0,0,1
B737-3_1CM004_TFAP_J5_A5B,3,0.006975133,0.000960345,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0.009295627,0.001272623,0,0,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.002563912,0.000490941,1
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.002643868,0.000504322,1
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.002793118,0.000536227,1
B737-3_1CM004_TFAP_J4_A5,3,0,0,0.000284862,5.45E-05,2
B737-3_1CM004_TFAP_J4A_A5A,3,0,0,0.000293745,5.60E-05,2
B737-3_1CM004_TFAP_J5_A5B,3,0,0,0.000310328,5.95E-05,2
B737-3_1CM004_TFAP_J14_A4A,5,0.00204067,0.000276534,0,0,1
B737-3_1CM004_TFAP_J14_A4B,5,0.00204067,0.000276534,0,0,1
B737-3_1CM004_TFAP_J14_A4,5,0.002736818,0.000377178,0,0,1
